gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,best_gwas_p,largest_weight
ENSG00000109113.18,RAB34,-2.786732002496767,NA,0.0053242490910322465,0.0036779343115019326,0.20220013448532548,0.0004310467377794831,NA,5,5,5,0.0008926317609976458,0.06357239998284439
ENSG00000061656.9,SPAG4,-2.7636580101722084,NA,0.005715741072903461,0.0004560625852181241,0.16530520257712775,0.0010277739591023943,NA,23,25,25,0.012539708330226692,0.019027751097479458
ENSG00000060656.19,PTPRU,-2.7316893657526444,NA,0.006301051888678487,0.020509540076850886,0.08174912319706512,0.01976516674309861,NA,32,35,35,1.0535413000691203e-06,0.09152802128032117
ENSG00000149292.16,TTC12,2.7051179943575034,NA,0.0068280131170525985,0.14556108889058791,0.40566291646415775,2.1872844416110517e-08,NA,60,65,65,5.2593957203976315e-22,0.11554852108408148
ENSG00000168778.11,TCTN2,2.7009997604773113,NA,0.0069131388297765965,0.09018911217669466,0.3319198702451018,1.925077248588182e-06,NA,57,57,57,1.9994758044351552e-05,0.18252043020473327
ENSG00000092036.18,HAUS4,2.63758713901294,NA,0.008349817006076048,0.00983072049042824,0.10637522777661283,0.00645171778926018,NA,11,11,11,0.001747534643255187,0.026903856759426317
ENSG00000256269.7,HMBS,2.619639319960165,NA,0.008802280956642792,0.007231070489027232,0.09819526880812274,0.015508160779585696,NA,5,6,6,9.039157760468181e-06,0.027590956166089274
ENSG00000198520.10,C1orf228,2.6117749417038696,NA,0.009007352839398615,0.06568895087792714,0.12735424424958666,0.004236421901262376,NA,43,44,44,7.47361371518199e-06,0.24085084871380866
ENSG00000206129.3,CTD-2008L17.2,2.595708940555752,NA,0.009439599043697696,0.009654291285385086,0.1138943797904997,0.009231771274869844,NA,19,19,19,3.3233093429589085e-15,0.023010603715446498
ENSG00000077092.18,RARB,2.5832888448071145,NA,0.009786335197037303,0.0051216482812015745,0.2563837458179481,4.658462769546142e-05,NA,18,19,19,0.008235421081347475,0.2052660923232069
ENSG00000188163.7,FAM166A,-2.5804952975654687,NA,0.009865869995005412,0.07588893190758977,0.2958941373754997,7.970978856185789e-06,NA,31,33,33,0.00042493177419897893,0.16246407617008912
ENSG00000132600.16,PRMT7,2.5658081911136286,NA,0.010293573193958018,0.027484806701212162,0.17133159283499808,0.0015215832087641125,NA,29,30,30,8.700254737145469e-05,0.1582160305322158
ENSG00000122707.11,RECK,2.565806169010227,NA,0.010293633198420927,0.006913030022481685,0.08408727098536417,0.025161351830765868,NA,23,23,23,4.052390890788071e-19,0.055619037992103965
ENSG00000153914.15,SREK1,-2.5622362824743674,NA,0.010400053703563238,0.0027799014286182555,0.08987869664085528,0.016500668389499304,NA,8,8,8,0.0007611340927540986,0.029986273611972432
ENSG00000125618.16,PAX8,2.544507356296612,NA,0.010943200671013061,0.004003841554132919,0.10804139535298553,0.01175377514686189,NA,5,5,5,0.00011964143687522137,0.0493609854118208
ENSG00000172171.10,TEFM,-2.543224419945183,NA,0.010983465926421434,0.004674491214045868,0.06091811451935041,0.04928375491370018,NA,14,14,14,0.0024610555658194063,0.10047066901526842
ENSG00000238083.7,LRRC37A2,-2.5382674201594164,NA,0.011140282260261234,0.07452992838785122,0.4862856276263399,7.247713001414815e-11,NA,37,68,68,4.2126025790738485e-120,0.15788816542877834
ENSG00000089351.14,GRAMD1A,-2.5234049415072164,NA,0.011622447854719485,0.00361658543354329,0.15718610837523672,0.0022119749650767024,NA,6,6,6,0.0020794664443152173,0.05357136106593472
ENSG00000187664.8,HAPLN4,-2.523182144401549,NA,0.0116298145192048,0.04091729922357852,0.11650533939332335,0.0100850891436972,NA,83,84,84,3.531842367142821e-09,0.12551409248724604
ENSG00000184635.14,ZNF93,-2.5133888003314513,NA,0.011957746886975842,0.02533501601680078,0.15307552527370816,0.0004743194462517413,NA,4,4,4,0.011115496441032664,0.21717301122983831
ENSG00000277200.1,RP11-74E22.8,2.473050371110573,NA,0.013396525955575566,0.17918833139615503,0.4060298746193464,5.477746255605117e-08,NA,57,63,63,2.296918205080951e-11,0.3969193613263866
ENSG00000250490.1,LINC02145,-2.4665511683618444,NA,0.013642123573278072,0.18402211772942564,0.4112013213087339,2.8466159296058495e-08,NA,63,70,70,1.2853253833845563e-09,0.15920346604576766
ENSG00000127952.16,STYXL1,2.46545212261237,NA,0.01368404614670485,0.03341538651672351,0.2578567129328557,4.076425712538701e-05,NA,16,16,16,3.0782238662657623e-10,0.06886163236701044
