gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,best_gwas_p,largest_weight
ENSG00000051825.14,MPHOSPH9,1.4866604522162759,NA,0.13710451278651514,0.010279399243735356,0.12259439225010645,3.146100561879905e-15,NA,20,21,21,0.02765415149555063,0.0481559219122762
ENSG00000198576.3,ARC,1.4851269058147927,NA,0.1375102099565559,0.005381422347740674,0.03506712531671851,4.203923581493133e-05,NA,18,19,19,0.036949307812482755,0.06360761003235174
ENSG00000165730.14,STOX1,1.4840117702266995,NA,0.137805798056276,0.031082110234571005,0.30654058144456026,2.987954724047584e-41,NA,22,23,23,0.014367258757727179,0.1767693232633916
ENSG00000169814.12,BTD,-1.4837773853818488,NA,0.13786798850880394,0.0014899671637832476,0.023020801244972213,0.0009520365031322381,NA,4,4,4,0.09324777557022262,0.031231612519688538
ENSG00000136099.13,PCDH8,-1.483721050871243,NA,0.1378829392383951,0.056899119988359184,0.18166452628350846,1.0441114217493743e-22,NA,18,18,18,5.996129895359041e-14,0.19619225182576905
ENSG00000248540.2,RP11-247C2.2,1.4813899244189528,NA,0.13850269806764318,0.03831846204392105,0.09640017041167584,1.5775527583769441e-12,NA,10,11,11,0.07391374477048648,0.09062491192947818
ENSG00000049239.12,H6PD,-1.4812434709804314,NA,0.13854170606248742,0.04246007829659737,0.2364376943673577,1.2394432715689175e-30,NA,46,51,51,1.467309080900073e-07,0.25640473563927857
ENSG00000170390.15,DCLK2,1.4811691250265264,NA,0.13856151140748935,0.03203359897157464,0.10235453047082678,4.549512255724099e-13,NA,65,68,68,0.0018701810779197673,0.13634345486571564
ENSG00000085644.13,ZNF213,-1.481166270906267,NA,0.13856227177258504,0.010204715376255214,0.1262566605468835,9.306499505876892e-16,NA,10,12,12,0.0671888488881622,0.04465689032343
ENSG00000277476.1,RP11-147L13.13,-1.4805428580916458,NA,0.13872843198687268,0.020868120250493775,0.15214659147914592,3.8649592488339547e-19,NA,41,46,46,9.450902039584955e-08,0.1286294037587878
ENSG00000236008.1,LINC01814,-1.4803360282706308,NA,0.13878359289473255,0.14863342844319322,0.4918770371916233,9.241888879493693e-80,NA,23,24,24,0.09944896755752605,0.2458838674530309
ENSG00000169435.13,RASSF6,-1.4802821847686567,NA,0.1387979555700455,0.0013746615180918874,0.017158883418189774,0.004336624363490045,NA,4,4,4,0.024060193395940444,0.04051973685323354
ENSG00000144034.14,TPRKB,1.4802629070237867,NA,0.1388030981585732,0.007711927747983473,0.07868733837804973,5.195016937951804e-10,NA,12,12,12,0.0674050915003946,0.031860510212415205
